X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
-118.17958,33.91258,191958,,DEFAULT,,,,1602333929803,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/10 12:40:16,,,,,,,,,OSCC,,,,,,LAC-306942,,WF,FI,33.91258,-118.17958,,,{34E3D516-73F2-40D5-BCCE-1132380757A4},,0,,,0,,,,1,306942,1602333944347,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-306942,No Decision,lacocad,wfdss,,,,,,{7FFC864E-5322-4896-AFBB-A3E645F8E659},2020/10/10 12:45:44,2020/10/10 12:45:29
-123.18295,40.577683,191959,,DEFAULT,,,,1602338375673,,0.1,CARICC,,,,,,,,Unknown,,,,,2020/10/10 13:59:33,,,,,,,,,ONCC,,,,,,BRADY,,WF,FI,40.577683,-123.18295,,,{427FC400-39C3-4CE5-822E-2F8210CED8CF},,0,,,0,,,,1,010434,1602347004673,,,,Trinity,CARICC,06105,,,,Private,Private,,,,,,,NC04,,CASHU,US-CA,,,,,,2020-CASHU-010434,No Decision,cfcad,cfcad,,,,,,{FCFE8301-8132-4CB2-A805-F9478E753190},2020/10/10 16:23:24,2020/10/10 13:59:35
-117.94049,34.54285,191960,,DEFAULT,,,,1602338614423,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/10 13:58:12,,,,,,,,,OSCC,,,,,,LAC-306966,,WF,FI,34.54285,-117.94049,,,{29B9D62A-6CD7-4989-994C-24D7A0F4898E},,0,,,0,,,,1,306966,1602338639313,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2020-CALAC-306966,No Decision,lacocad,wfdss,,,,,,{7F7597E6-E603-45CD-AF1C-6AB29B93E383},2020/10/10 14:03:59,2020/10/10 14:03:34
-108.5732,45.4274,191962,,DEFAULT,,,,1602340479067,0.1,0.1,MTBDC,,,,,,,,Unknown,,,NNQ3,,2020/10/09 19:22:59,,,,,,,,,NRCC,,,,,,Pryor Dump 2 ,,WF,FI,45.4274,-108.5732,0.1,,{9A7BFDA0-73BB-43C4-85A7-DC74DB874569},,0,1,0,0,0,0,,1,201090,1602340523460,,,,Big Horn,MTBDC,30003,BIA,MTCRA,,BIA,Federal,,,,,,,NR14,BIA,MTCRA,US-MT,,,,,,2020-MTCRA-201090,No Decision,wildcad,wfdss,,,,,,{9A8BD376-C9F8-478E-81FF-50D253AC08B6},2020/10/10 14:35:23,2020/10/10 14:34:39
-117.7955556,33.6055556,191963,,DEFAULT,,,,1602341427560,,,CAORCC,,,,,,,,,,,,,2020/10/10 14:47:00,,,,,,,,,OSCC,,,,,,EL TORO,,WF,FI,,,,,{EA27123A-A5F8-48F5-B145-05230C74E678},,0,,,0,,,,1,114953,1602341456357,,,,Orange,CAORCC,06059,,,,Private,Private,,,,,,,SC08,CDF,CAORC,US-CA,,,,,,2020-CAORC-114953,No Decision,IROC,wfdss,,,,,,{36035950-109A-4719-9A75-F6DCE07E1B55},2020/10/10 14:50:56,2020/10/10 14:50:27
-117.7527,34.10334,191966,,DEFAULT,,,,1602349534733,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/10 16:59:09,,,,,,,,,OSCC,,,,,,LAC-307093,,WF,FI,34.10334,-117.7527,,,{06A4E425-8AE7-4D6C-833C-495DC188799A},,0,,,0,,,,1,307093,1602349558250,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-307093,No Decision,lacocad,wfdss,,,,,,{438C70D0-8EFD-4D64-874B-051206A93070},2020/10/10 17:05:58,2020/10/10 17:05:34
-116.145796137,42.016438287,191967,,DEFAULT,,,,1602350101573,0.1,0.1,NVEIC,,,,,,,,,,,,,2020/10/10 17:12:11,,,,,,,,,GBCC,,,,,,Newspaper,,WF,FI,,,,,{3FCB12A6-8CD7-49D2-9A6D-A9D13BE5A027},,0,,,0,,,,1,NV-DVT-394,1602350101573,,,,Owyhee,NVEIC,16073,BIA,NVENA,,BIA,Federal,,,,,,,GB03,,NVDVT,US-ID,,,,,,2020-NVDVT-NV-DVT-394,No Decision,INFORM_Inspector,INFORM_Inspector,,,,,,{1513B9BF-A872-42AF-81CD-5204CD36292A},2020/10/10 17:15:01,2020/10/10 17:15:01
-118.00776,34.05661,191969,,DEFAULT,,,,1602350733700,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/10 17:19:18,,,,,,,,,OSCC,,,,,,LAC-307121,,WF,FI,34.05661,-118.00776,,,{08200106-A94E-4B41-A738-E90C497D374E},,0,,,0,,,,1,307121,1602350743317,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-307121,No Decision,lacocad,wfdss,,,,,,{4B646BCF-4A2B-4E13-AA34-2D328A5FF131},2020/10/10 17:25:43,2020/10/10 17:25:33
-121.3166,37.034633,191995,,DEFAULT,,,,1602358175960,,0.1,CASCCC,,,,,,,,Unknown,,,,,2020/10/10 19:29:31,,,,,,,,,ONCC,,,,,,STA 31 PACHECO_PASS,,WF,FI,37.034633,-121.3166,,,{8330F2EB-2579-419B-9FCD-65CF59F0B7E2},,0,,,0,,,,1,007097,1602360590527,,,,Santa Clara,CASCCC,06085,,,,Private,Private,,,,,,,NC03B,,CASCU,US-CA,,,,,,2020-CASCU-007097,No Decision,cfcad,cfcad,,,,,,{EACAD46C-551A-4DF3-B73E-FF569440C114},2020/10/10 20:09:50,2020/10/10 19:29:35
-121.158174,39.242941,191999,,DEFAULT,,,,1602359044597,,0.1,CAGVCC,,,,,,,,Unknown,,,,,2020/10/10 19:34:13,,,,,,,,,ONCC,,,,,,MEADOW,,WF,FI,39.242941,-121.158174,,,{2CDE266D-7A3C-49CD-B3C0-E384C1C03CB5},,0,,,0,,,,1,024196,1602359100047,,,,Nevada,CAGVCC,06057,,,,Private,Private,,,,,,,NC07,,CANEU,US-CA,,,,,,2020-CANEU-024196,No Decision,cfcad,wfdss,,,,,,{27230CEF-EF3F-4F05-881E-CF654B9B382F},2020/10/10 19:45:00,2020/10/10 19:44:04
-119.019399,36.619639,192001,,DEFAULT,,,,1602359682613,,0.1,CATUCC,,,,,,,,Unknown,,,,,2020/10/10 19:40:51,,,,,,,,,OSCC,,,,,,MILL,,WF,FI,36.619639,-119.019399,,,{8C2FE453-F61F-458C-A0A7-D64BEE6533C1},,0,,,0,,,,1,000624,1602359727037,,,,Tulare,CATUCC,06107,,,,Private,Private,,,,,,,SC04,CDF,CATUU,US-CA,,,,,,2020-CATUU-000624,No Decision,cfcad,wfdss,,,,,,{7486A90B-91A9-4AF8-89F4-F590A5903FC5},2020/10/10 19:55:27,2020/10/10 19:54:42
-111.1107,44.0076,192003,,DEFAULT,,,,1602361247367,38,1,IDEIC,,,,,,,,Unknown,,,NNS7,,2020/10/10 13:38:00,,,,,,,P4,0415,GBCC,,,,,,Buggy Springs,,WF,FI,44.00821,-111.1267,10,,{27D779CC-C4C7-4867-B628-8615F27228FF},,0,1,0,0,0,0,,1,000283,1602445910230,,,,Fremont,IDEIC,16043,FS,IDCTF,,USFS,Federal,,,,,,,GB09,FS,IDCTF,US-ID,,,,,,2020-IDCTF-000283,No Decision,wildcad,wildcad,,,,,,{0287A978-DE50-47F7-B06D-D8A7BDDCA036},2020/10/11 19:51:50,2020/10/10 20:20:47
-114.5288,33.03339,192004,,DEFAULT,,,,1602361238707,85,1,AZPDC,,,,,,,,Unknown,,,NNS6,,2020/10/10 17:26:59,,,,,,,PR,1522,SWCC,,,,,,Watchmans,,WF,FI,32.98082,-114.4681,,,{F23975C6-6754-470F-8B3C-28FF8876A90F},,0,1,0,0,0,1,,1,002148,1602376831770,,,,La Paz,AZPDC,04012,,,,Private,Private,,,,,,,SW03,FWS,AZIMR,US-AZ,,,,,,2020-AZIMR-002148,No Decision,wildcad,wildcad,,,,,,{3107EB07-76FD-4F7F-B704-B8D53FB7982E},2020/10/11 00:40:31,2020/10/10 20:20:38
-117.91453,34.1251,192011,,DEFAULT,,,,1602363574187,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/10 20:53:17,,,,,,,,,OSCC,,,,,,LAC-307341,,WF,FI,34.1251,-117.91453,,,{1102B8EC-E053-4230-95E0-3009D558B3EC},,0,,,0,,,,1,307341,1602363626157,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-307341,No Decision,lacocad,wfdss,,,,,,{E4E4D873-AB29-488C-8857-0B1BB7BE583D},2020/10/10 21:00:26,2020/10/10 20:59:34
-120.315555556,46.3641666670001,192027,,DEFAULT,,,,1602368476667,,,WAYAC,,,,,,,,,,,NNT6,,2020/10/07 19:57:59,,,,,,,,,NWCC,,,,,,CASEY RD FIRE,,WF,FI,,,,,{8F43EA45-2B8F-4361-BDB8-D2C363373297},,0,0,1,0,0,0,,1,000112,1602368493037,,,,Yakima,WAYAC,53077,BIA,WAYAA,,BIA,Federal,,,,,,,NW10,BIA,WAYAA,US-WA,,,,,,2020-WAYAA-000112,No Decision,firecode,wfdss,,,,,,{E9371922-9917-4810-88EC-613E5C469408},2020/10/10 22:21:33,2020/10/10 22:21:16
-120.237222222,46.3636111110001,192028,,DEFAULT,,,,1602368623560,,,WAYAC,,,,,,,,,,,NNT8,,2020/10/10 21:04:59,,,,,,,,,NWCC,,,,,,CONNIE ROAD,,WF,FI,,,,,{A53DBB94-F69E-4A2C-A683-078FAE2E0E73},,0,0,1,0,0,0,,1,000113,1602368643033,,,,Yakima,WAYAC,53077,BIA,WAYAA,,BIA,Federal,,,,,,,NW10,BIA,WAYAA,US-WA,,,,,,2020-WAYAA-000113,No Decision,firecode,wfdss,,,,,,{677F1BD2-E5C4-4389-9446-9DBCE73A5359},2020/10/10 22:24:03,2020/10/10 22:23:43
-118.07347,34.10175,192033,,DEFAULT,,,,1602369811007,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/10 22:38:05,,,,,,,,,OSCC,,,,,,LAC-307436,,WF,FI,34.10175,-118.07347,,,{CA33B23D-7FD0-49AC-9F90-62AF8303D804},,0,,,0,,,,1,307436,1602369822847,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-307436,No Decision,lacocad,wfdss,,,,,,{F01F4ED4-753E-49CF-B72A-41EBA5EFD2AA},2020/10/10 22:43:42,2020/10/10 22:43:31
-113.5292,42.35547,192036,,DEFAULT,5742.9524,,,1602371112607,4580,1,IDSCC,,,,Moderate,Torching,Creeping,,Human,,,NNU5,,2020/10/10 20:47:00,Type 3 Incident,,0,100,0,0,PN,1522,GBCC,2020/10/12 02:00:00,2020/10/11 03:59:59,2020/10/12 02:00:00,U,Type 3 IC,Connor Summit,"4 nm SE of Albion, ID",WF,FI,42.37907,-113.5397,50,,{C9185CCE-CEB8-4D8F-9D7E-AD43703D18B9},,0,1,0,0,0,0,0,1,000378,1602530548837,20,100,,Cassia,IDSCC,16031,,,,Private,Private,Boise,NW,NW,25E,27,12S,GB07,C&L,IDCAX,US-ID,,,Brush (2 feet),"Dormant Brush, Hardwood Slash",86,2020-IDCAX-000378,Approved Decision,wildcad,wildcad,,,,Type 3 Incident,2020/10/11 20:46:42,{384466A3-556D-4E90-910C-25CE65A999B5},2020/10/12 19:22:28,2020/10/10 23:05:12
-117.5874,35.62327,192040,,DEFAULT,,,,1602373846517,0.1,1,CASBCC,,,,,,,,Unknown,,,NNV4,,2020/10/10 23:31:00,,,,,,,,,OSCC,,,,,,RANDSBURG,,WF,FI,35.62114,-117.5958,,,{8C32619D-7CCD-45A7-81F3-2FE633E783D0},,0,0,0,0,0,0,,1,015038,1602374547130,,,,San Bernardino,CASBCC,06071,BLM,CACDD,,BLM,Federal,,,,,,,SC15,BLM,CACDD,US-CA,,,,,,2020-CACDD-015038,No Decision,wildcad,firecode,,,,,,{18412526-D0E2-4B49-A2ED-794996F18707},2020/10/11 00:02:27,2020/10/10 23:50:46
-118.70581,34.03454,192042,,DEFAULT,,,,1602374251077,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/10 23:50:39,,,,,,,,,OSCC,,,,,,WAVE,,WF,FI,34.03454,-118.70581,,,{A8E6EF68-9151-4447-8AA2-D4F0752D59EA},,0,,,0,,,,1,307499,1602374733750,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-307499,No Decision,lacocad,lacocad,,,,,,{BC2D0510-7651-473D-B37C-1EAD4F4C7A61},2020/10/11 00:05:33,2020/10/10 23:57:31
-109.4537,34.03647,192045,,DEFAULT,,,,1602374463860,0.1,0.1,AZSDC,,,,,,,,Unknown,,,NNV3,,2020/10/10 23:07:59,,,,,,,P3,0301,SWCC,,,,,,Bunch ,,WF,FI,34.0623,-109.4661,,,{BF5F8A76-E076-4E29-86C4-2C9559FA01E1},,0,1,0,0,0,1,,1,001054,1602374524443,,,,Apache,AZSDC,04001,FS,AZASF,,USFS,Federal,,,,,,,SW08,FS,AZASF,US-AZ,,,,,,2020-AZASF-001054,No Decision,wildcad,wildcad,,,,,,{6EC9320E-6926-4D4F-B38E-7D92C662D15B},2020/10/11 00:02:04,2020/10/11 00:01:03
-121.4034,40.444298,192046,,DEFAULT,,,,1602374648723,,0.1,CASIFC,,,,,,,,Unknown,,,NNW2,,2020/10/10 23:01:12,,,,,,,,,ONCC,,,,,,GUEST,,WF,FI,40.444298,-121.4034,,,{1E58C6A7-3BEA-4ABC-8DEA-F1DAF3803D72},,0,1,0,0,0,0,,1,005779,1602378929040,,,,Plumas,CASIFC,06063,NPS,CALNP,,NPS,Federal,,,,,,,NC07,NPS,CALNP,US-CA,,,,,,2020-CALNP-005779,No Decision,cfcad,firecode,,,,,,{5E50DF18-0623-446D-B0F6-E617BBB94E30},2020/10/11 01:15:29,2020/10/11 00:04:08
-114.0837,35.34698,192047,,DEFAULT,311.1886,,,1602374854573,337,1,AZPDC,,,,Active,Running,Backing,Uphill Runs,Unknown,,,NNV5,,2020/10/10 23:06:59,Type 3 Incident,,0,100,0,0,PD,1522,SWCC,2020/10/12 00:00:00,2020/10/11 12:59:59,2020/10/12 00:00:00,I,Type 3 IC,White,11 miles North of Kingman,WF,FI,35.51488,-114.0805,,,{F72A31AE-A9BF-48E7-B32B-57661D6B99F5},,0,1,0,0,0,1,0,1,002151,1602523622650,0,100,,Mohave,AZPDC,04015,BLM,AZKFO,,Private,Private,,,,,,,SW02,BLM,AZCRD,US-AZ,,,Tall Grass (2.5 feet),Brush (2 feet),98,2020-AZCRD-002151,Approved Decision,wildcad,wildcad,,,,Type 3 Incident,2020/10/11 22:37:46,{B3DC642D-EE0E-49F0-86F8-DF1E560F3CBE},2020/10/12 17:27:02,2020/10/11 00:07:34
-120.407777778,46.2586111110001,192048,,DEFAULT,,,,1602375094700,,,WAYAC,,,,,,,,,,,NNV6,,2020/10/10 23:51:59,,,,,,,,,NWCC,,,,,,MILE POST 51,,WF,FI,,,,,{8D02C73A-A610-4842-8FEF-040200987E52},,0,0,0,0,0,0,,1,000114,1602375113303,,,,Yakima,WAYAC,53077,BIA,WAYAA,,BIA,Federal,,,,,,,NW05,BIA,WAYAA,US-WA,,,,,,2020-WAYAA-000114,No Decision,firecode,wfdss,,,,,,{5AEBB9BB-3B67-4AD3-AEEE-2CED89A556CB},2020/10/11 00:11:53,2020/10/11 00:11:34
-122.45354,38.638602,192049,,DEFAULT,,,,1602375563227,,0.1,CALNCC,,,,,,,,Unknown,,,,,2020/10/11 00:19:20,,,,,,,,,ONCC,,,,,,HUBCAP,,WF,FI,38.638602,-122.45354,,,{760EC271-B0BA-44E0-BB27-46540FAECB68},,0,,,0,,,,1,016813,1602375775830,,,,Napa,CALNCC,06055,,,,Private,Private,,,,,,,NC02,,CALNU,US-CA,,,,,,2020-CALNU-016813,No Decision,cfcad,cfcad,,,,,,{1D99A4E0-5461-45BC-AE88-2DA43317051A},2020/10/11 00:22:55,2020/10/11 00:19:23
-122.3999,37.32449,192055,,DEFAULT,,,,1602377394027,,0.1,CACZCC,,,,,,,,Unknown,,,,,2020/10/11 00:44:31,,,,,,,,,ONCC,,,,,,HONDA,,WF,FI,37.32449,-122.3999,,,{21353F8A-D1E8-471F-BCB2-8A9CB9DE5EFB},,0,,,0,,,,1,006626,1602377418630,,,,San Mateo,CACZCC,06081,,,,Private,Private,,,,,,,NC03A,,CACZU,US-CA,,,,,,2020-CACZU-006626,No Decision,cfcad,wfdss,,,,,,{0954976C-D7EE-4DAD-A696-EB6E4012CE96},2020/10/11 00:50:18,2020/10/11 00:49:54
-110.7499,34.32407,192057,,DEFAULT,,,,1602378219353,0.1,0.1,AZSDC,,,,,,,,Unknown,,,,,2020/10/11 01:02:24,,,,,,,,,SWCC,,,,,,300RD#8,,WF,FI,34.32407,-110.7499,,,{AB7D593F-E510-47AF-8DC0-F2794A34C745},,0,0,0,0,0,0,,1,001064,1602378242227,,,,Navajo,AZSDC,04017,FS,AZASF,,USFS,Federal,,,,,,,SW05,FS,AZASF,US-AZ,,,,,,2020-AZASF-001064,No Decision,wildcad,wfdss,,,,,,{69D17393-766F-474A-8A8C-31C6F4F04086},2020/10/11 01:04:02,2020/10/11 01:03:39
-118.06868,34.05177,192066,,DEFAULT,,,,1602379890237,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/11 01:26:10,,,,,,,,,OSCC,,,,,,LAC-307601,,WF,FI,34.05177,-118.06868,,,{28346D76-C5B5-4CB3-8FFC-8FDD6B393FAA},,0,,,0,,,,1,307601,1602379939593,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-307601,No Decision,lacocad,wfdss,,,,,,{4352ACB2-7C09-4193-9EBC-29D38E39AACA},2020/10/11 01:32:19,2020/10/11 01:31:30
-118.1398,34.6999,192068,,DEFAULT,,,,1602385769843,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/11 03:04:31,,,,,,,,,OSCC,,,,,,LAC-307701,,WF,FI,34.6999,-118.1398,,,{5B54BA7B-4182-4882-9C1F-84249AED0410},,0,,,0,,,,1,307701,1602385778240,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2020-CALAC-307701,No Decision,lacocad,wfdss,,,,,,{64750EDA-8500-43BE-A63C-E7E4629B1ED7},2020/10/11 03:09:38,2020/10/11 03:09:29
-102.531361111,43.302388889,192069,,DEFAULT,,,,1602389828837,20,,SDGPC,,,,,,,,Human,Other Human Cause,,NNW5,,2020/10/11 00:45:00,,,,,,,,,RMCC,,,,,,Coomes 2,,WF,FI,,,,2020/10/11 00:46:00,{8D63F609-2FA0-4FDC-9999-BFB3B51F9D8C},,0,,,0,,,,1,000279,1602395118573,,,,Oglala Lakota,SDGPC,46102,BIA,SDPRA,,BIA,Federal,,,,,,,RM55,BIA,SDPRA,US-SD,,,,,,2020-SDPRA-000279,No Decision,INFORM_Mobile,INFORM_Inspector,,,,,,{487C0AD4-BC7D-4CA0-BDF9-699F1BE99B4A},2020/10/11 05:45:18,2020/10/11 04:17:08
-111.2444,45.144,192070,,DEFAULT,,,,1602390826007,0.1,0.1,MTBZC,,,,,,,,Unknown,,,NNW3,,2020/10/11 01:21:00,,,,,,,P1,0111,NRCC,,,,,,191,,WF,FI,45.14124,-111.2401,,,{B43DF579-35DE-400E-B84E-E4616F681EC2},,0,1,0,0,0,0,,1,000263,1602458075173,,,,Gallatin,MTBZC,30031,FS,MTCGF,,,,,,,,,,NR12,FS,MTCGF,US-MT,,,,,,2020-MTCGF-000263,No Decision,wildcad,wildcad,,,,,,{5FEA199B-72D6-425E-8C74-6A5208251FC2},2020/10/11 23:14:35,2020/10/11 04:33:46
-102.743527778,43.191277778,192071,,DEFAULT,,,,1602394796343,0.5,0.5,SDGPC,,,,,,,,,,,NNW4,,2020/10/10 21:10:40,,,,,,,,,RMCC,,,,,,Gurly,,WF,FI,,,,,{4D236891-8BFB-4C7A-81B6-9EE0BD85A497},,0,,,0,,,,1,000278,1602394809107,,,,Oglala Lakota,SDGPC,46102,BIA,SDPRA,,BIA,Federal,,,,,,,RM55,BIA,SDPRA,US-SD,Grass,GR2,,,,2020-SDPRA-000278,No Decision,INFORM_Inspector,firecode,,,,,,{FF70C281-E113-4BDD-BEEE-EAF06CC57666},2020/10/11 05:40:09,2020/10/11 05:39:56
-107.471833,47.41255,192074,,DEFAULT,,,,1602396189237,802,500,MTMCC,,,,Active,Running,,,Unknown,,,NNW6,,2020/10/11 03:21:59,Type 4 Incident,,0,100,0,0,PD,1502,NRCC,2020/10/11 21:59:59,2020/10/11 03:30:00,2020/10/11 21:59:59,I,Type 4 IC,Box Car,"25 miles west of Jordan, MT",WF,FI,47.412552,-107.471832,500,,{94B0C930-0D4D-49D1-BE8B-49CE54692CE1},,0,1,0,0,0,0,0,1,000406,1602527120740,50,100,,Garfield,MTMCC,30033,,,,Private,Private,,,,,,,NR13,BLM,MTMCD,US-MT,,,Short Grass (1 foot),Brush (2 feet),50,2020-MTMCD-000406,No Decision,wildcad,wildcad,,,,,,{F5E36496-E73C-493E-9CE1-059C195252A1},2020/10/12 18:25:20,2020/10/11 06:03:09
-108.2232,45.10259,192075,,DEFAULT,,,,1602398111907,3,1,WYCDC,,,,,,,,Human,,,NNW7,,2020/10/11 04:25:59,,,,,,,,,RMCC,,,,,,TRAIL CREEK,,WF,FI,45.09951,-108.2223,,,{80FFD556-70E6-4A73-B55B-7777B2965419},,0,1,0,0,0,0,,1,000646,1602416025660,,,,Carbon,WYCDC,30009,,,,Private,Private,,,,,,,RM02,NPS,MTBIP,US-MT,,,,,,2020-MTBIP-000646,No Decision,wildcad,wildcad,,,,,,{62A54313-BCE6-44EE-B510-4CBA4985FA0C},2020/10/11 11:33:45,2020/10/11 06:35:11
-117.4328,34.30239,192076,,DEFAULT,,,,1602404269293,0.1,1,CASBCC,,,,,,,,Unknown,,,NNW8,,2020/10/11 07:34:00,,,,,,,,,OSCC,,,,,,CLEGHORN,,WF,FI,34.30096,-117.4327,,,{5D339247-C77D-4F12-AA4B-67FBA257BE1C},,0,1,1,0,0,0,,1,015067,1602425230173,,,,San Bernardino,CASBCC,06071,FS,CABDF,,USFS,Federal,,,,,,,SC10,FS,CABDF,US-CA,,,,,,2020-CABDF-015067,No Decision,wildcad,wildcad,,,,,,{A9FB6E60-D659-4F30-95C8-D88378C62D23},2020/10/11 14:07:10,2020/10/11 08:17:49
-119.51872,36.904625,192078,,DEFAULT,,,,1602405918273,,0.1,CAFKCC,,,,,,,,Unknown,,,,,2020/10/11 08:38:57,,,,,,,,,OSCC,,,,,,HWY 168  / TOLLHOUSE RD,,WF,FI,36.904625,-119.51872,,,{9D388745-304B-4869-B1A9-9BD03EE894CC},,0,,,0,,,,1,015231,1602405955447,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC04,CDF,CAFKU,US-CA,,,,,,2020-CAFKU-015231,No Decision,cfcad,wfdss,,,,,,{A84B2EAD-0608-4155-B368-76483FEA7059},2020/10/11 08:45:55,2020/10/11 08:45:18
-117.8043,34.05766,192079,,DEFAULT,,,,1602407970320,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/11 09:12:52,,,,,,,,,OSCC,,,,,,LAC-307953,,WF,FI,34.0614,-117.7894,,,{9AB506C9-B4A7-40F6-A516-CE39BE2C6E15},,0,,,0,,,,1,307953,1602408450250,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-307953,No Decision,lacocad,lacocad,,,,,,{71A84D9D-9DDE-460E-917C-32D7C45DF7DC},2020/10/11 09:27:30,2020/10/11 09:19:30
-118.16717,34.68207,192083,,DEFAULT,,,,1602425490357,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/11 14:06:47,,,,,,,,,OSCC,,,,,,LAC-308091,,WF,FI,34.68207,-118.16717,,,{F32E5BEB-3622-4A9C-B43D-310E5786215C},,0,,,0,,,,1,308091,1602425516637,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2020-CALAC-308091,No Decision,lacocad,wfdss,,,,,,{AAEB32B6-0871-41E4-8226-330C8F8B5049},2020/10/11 14:11:56,2020/10/11 14:11:30
-116.664983,33.923012,192085,,DEFAULT,,,,1602430059307,,0.1,CARRCC,,,,,,,,Unknown,,,NNX4,,2020/10/10 21:00:09,,,,,,,,,OSCC,,,,,,WHITEWATER REST AREA WB W,,WF,FI,33.923012,-116.664983,,,{A41CEA13-982F-4792-B235-2D61A38DE594},,0,1,0,0,0,0,,1,130125,1602431967710,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC10,CDF,CARRU,US-CA,,,,,,2020-CARRU-130125,No Decision,cfcad,cfcad,,,,,,{26A808CE-3CBF-45C9-8D44-4E52BBD265CC},2020/10/11 15:59:27,2020/10/11 15:27:39
-81.69722,33.36583,192091,,DEFAULT,,,,1602436905873,,,SCSRC,,,,,,,,,,,,,2020/10/11 14:19:00,,,,,,,,,SACC,,,,,,FY21 Savannah River RX,,RX,FI,,,,,{66093DC1-A1EE-4015-BDD6-CDC7759D3400},,0,,,0,,,,1,210005,1602438255990,,,,Aiken,SCSCC,45003,FS,SCSRF,,,,,,,,,,SA35,,SCSRC,US-SC,,,,,,2020-SCSRC-210005,No Decision,IROC,IROC,,,,,,{C481ADD4-AE31-4F5C-AB7E-B02432B6DA52},2020/10/11 17:44:15,2020/10/11 17:21:45
